iterations;buffer size;without trace;with trace;overhead ratio;trace time;decode time
489000;1024;649.3;2583.54;297.90%;670.517221;2583.04
490000;1024;652.97;2614.15;300.35%;671.410703;2613.56
491000;1024;653.53;2623.68;301.46%;667.502818;2623.2
492000;1024;652.32;2685.27;311.65%;679.900819;2684.82
493000;1024;655.02;2747.63;319.47%;693.213873;2747.17
494000;1024;661.11;2718.29;311.17%;693.743067;2717.79
495000;1024;660.1;2632.2;298.76%;672.303144;2631.73
496000;1024;659.64;2633.32;299.21%;680.267217;2632.73
497000;1024;663.7;2739.76;312.80%;698.936105;2739.29
498000;1024;659.41;2660.6;303.48%;681.620427;2660.02
499000;1024;665.05;2625.53;294.79%;678.86562;2625.04
500000;1024;667.57;2722.13;307.77%;694.275815;2721.55
501000;1024;665.86;2742.66;311.90%;698.203973;2742.14
502000;1024;671.99;2692.87;300.73%;679.24452;2692.03
503000;1024;667.87;2708.98;305.61%;687.88377;2708.47
504000;1024;674.65;2778.02;311.77%;706.033731;2777.55
505000;1024;684.06;2732.71;299.48%;696.017644;2731.83
506000;1024;671.47;2740.07;308.07%;702.083759;2739.5
507000;1024;673.2;2715.74;303.41%;697.870418;2715.18
508000;1024;675.16;2713.21;301.86%;699.706047;2712.67
509000;1024;679.1;2703.4;298.09%;697.179026;2702.94
510000;1024;682.25;2692.95;294.72%;693.343053;2692.48
511000;1024;678.45;2671.95;293.83%;688.946548;2671.43
512000;1024;683.21;2799.4;309.74%;708.545588;2798.93
513000;1024;683.15;2760;304.01%;696.694636;2759.32
514000;1024;685.97;2803.83;308.74%;708.123783;2803.24
515000;1024;690.59;2753.29;298.69%;700.978004;2752.82
516000;1024;683.91;2752.91;302.53%;700.244837;2752.39
517000;1024;689.65;2761.37;300.40%;703.938043;2760.9
518000;1024;692.33;2798.83;304.26%;703.049124;2798.32
519000;1024;692.75;2753.78;297.51%;708.311049;2753.3
520000;1024;690.78;2788.49;303.67%;707.79691;2788
521000;1024;695.49;2773.65;298.81%;703.893986;2773.01
522000;1024;697.19;2786.07;299.61%;716.704385;2785.63
523000;1024;699.73;2792.94;299.15%;706.140417;2792.44
524000;1024;699.78;2875.17;310.87%;725.410246;2874.57
525000;1024;699.85;2874.67;310.76%;729.485164;2874.08
526000;1024;702.7;2904.08;313.27%;741.559188;2903.26
527000;1024;697.24;2846.88;308.31%;732.651002;2846.32
528000;1024;701.78;2915.5;315.44%;732.740336;2915.04
529000;1024;713.14;2764.78;287.69%;712.441288;2764.13
530000;1024;705.94;2875.46;307.32%;718.514744;2874.91
531000;1024;709.37;2934.91;313.73%;741.495667;2934.26
532000;1024;707.18;2884.56;307.90%;724.265157;2884.07
533000;1024;714.62;2832.86;296.41%;732.741327;2832.33
534000;1024;719.28;2867.01;298.59%;727.076967;2866.51
535000;1024;710.06;2867.85;303.89%;733.939863;2867.4
536000;1024;712.31;2895.67;306.52%;727.059163;2895.15
537000;1024;713.83;2832.4;296.79%;739.603446;2831.85
538000;1024;716.57;2829.01;294.80%;729.646988;2828.51
539000;1024;716.68;2859.49;298.99%;740.218129;2859.04
540000;1024;722.96;2915.52;303.28%;748.679052;2914.96
541000;1024;718.86;2881.49;300.84%;743.957287;2880.93
542000;1024;722.37;2855.99;295.36%;730.57529;2855.36
543000;1024;726.85;2886.97;297.19%;742.454803;2886.47
544000;1024;725.11;2952.8;307.22%;734.935119;2952.22
545000;1024;727.19;2892.54;297.77%;741.713005;2892.08
546000;1024;728.26;2886.94;296.42%;743.707058;2886.28
547000;1024;727.89;2913.65;300.29%;744.99824;2913.16
548000;1024;732.22;2870.15;291.98%;744.258458;2869.67
549000;1024;729.82;2914.2;299.30%;740.632393;2913.73
550000;1024;731.75;2988.23;308.37%;757.356552;2987.65
551000;1024;734.02;2953.53;302.38%;745.120475;2953.02
552000;1024;733.63;2951.89;302.37%;758.43627;2951.39
553000;1024;733.63;2984.14;306.76%;769.839585;2983.63
554000;1024;737.03;2902.43;293.80%;746.639429;2901.88
555000;1024;749.08;2924.29;290.38%;747.958248;2923.76
556000;1024;740.96;3029.81;308.90%;767.243071;3029.35
557000;1024;742.84;2989.39;302.43%;752.767106;2988.88
558000;1024;742.7;2924.92;293.82%;755.579289;2924.47
559000;1024;745.89;2952.75;295.87%;758.212585;2952.3
560000;1024;764.17;2918.29;281.89%;757.778885;2917.78
561000;1024;746.8;3015.57;303.80%;762.145799;3014.98
562000;1024;748.47;2977.77;297.85%;756.030145;2977.28
563000;1024;749.44;2989.38;298.88%;760.90854;2988.88
564000;1024;750.45;2992.81;298.80%;764.232631;2992.28
565000;1024;754.73;3100.32;310.79%;796.547103;3099.86
566000;1024;756.6;3066.96;305.36%;780.838499;3066.41
567000;1024;752.71;3092.95;310.91%;783.071524;3092.36
568000;1024;762.95;3070.99;302.52%;785.325678;3070.51
569000;1024;758.83;3115.67;310.59%;788.289881;3115.2
570000;1024;759.01;3032.21;299.50%;782.978907;3031.71
571000;1024;759.62;3112.03;309.68%;766.758838;3111.55
572000;1024;765.56;3080.76;302.42%;772.236763;3079.77
573000;1024;768.3;3215.65;318.54%;790.033077;3215.11
574000;1024;764.62;3077.98;302.55%;778.28936;3077.47
575000;1024;765.29;3090.86;303.88%;784.732431;3090.2
576000;1024;766.08;3092.32;303.65%;797.976238;3091.82
577000;1024;768.33;3075.63;300.30%;783.889582;3075.1
578000;1024;765.01;3077.12;302.23%;779.921172;3076.62
579000;1024;769.75;3123.17;305.74%;793.330713;3122.69
580000;1024;771.78;3041.3;294.06%;786.533095;3040.79
581000;1024;772.85;3040.79;293.45%;784.118855;3040.34
582000;1024;778.96;3151.29;304.55%;794.806234;3150.78
583000;1024;777.84;3082.76;296.32%;790.229836;3082.26
584000;1024;775.99;3140.02;304.65%;799.252798;3139.41
585000;1024;779.1;3125.41;301.16%;802.477518;3124.88
586000;1024;782.44;3162.64;304.20%;808.821694;3162.19
587000;1024;785.97;3129.69;298.19%;814.919111;3129.15
588000;1024;781.04;3136.47;301.58%;802.389619;3135.96
589000;1024;785.23;3107.39;295.73%;795.33363;3106.89
590000;1024;782.03;3183.82;307.12%;818.496041;3183.27
591000;1024;787.66;3073;290.14%;796.866743;3072.53
592000;1024;789.96;3124.88;295.57%;800.908032;3124.4
593000;1024;795.75;3320.29;317.25%;828.978597;3319.8
594000;1024;791.5;3150.3;298.02%;802.91713;3149.71
595000;1024;793.96;3202.67;303.38%;806.192193;3202.09
596000;1024;794.53;3125.7;293.40%;802.009997;3125.23
597000;1024;796.26;3185.04;300.00%;810.116637;3184.56
598000;1024;795.27;3111.96;291.31%;813.143828;3111.45
599000;1024;799.07;3145.98;293.71%;810.911277;3145.44
600000;1024;799.77;3199.98;300.11%;809.603537;3199.43
601000;1024;808.45;3217.24;297.95%;835.803596;3216.75
602000;1024;806.89;3179.45;294.04%;822.223922;3178.88
603000;1024;809.46;3202.04;295.58%;829.743958;3201.53
604000;1024;803.18;3218.83;300.76%;822.812569;3218.3
605000;1024;804.76;3288.03;308.57%;833.505047;3287.53
606000;1024;808.49;3230.59;299.58%;812.698254;3230.02
607000;1024;809.96;3237.83;299.75%;836.859244;3237.05
608000;1024;808.02;3226.1;299.26%;825.361522;3225.55
609000;1024;810.72;3186.36;293.03%;821.70055;3185.77
610000;1024;810.49;3244.29;300.29%;828.922692;3243.73
611000;1024;815.62;3291.02;303.50%;840.106082;3290.41
612000;1024;813.64;3317.78;307.77%;856.572968;3317.3
613000;1024;822.29;3309.55;302.48%;851.760607;3309.08
614000;1024;815.69;3279.27;302.02%;849.44906;3278.77
615000;1024;822.68;3264.69;296.84%;830.381721;3264.11
616000;1024;820.12;3334.85;306.63%;837.221034;3334.28
617000;1024;821.32;3264.79;297.51%;839.434693;3264.24
618000;1024;822.74;3270.33;297.49%;836.810074;3269.84
619000;1024;827.39;3374.47;307.85%;846.918414;3373.95
620000;1024;823.74;3242.71;293.66%;837.566732;3242.25
621000;1024;828.95;3293.25;297.28%;837.744926;3292.77
622000;1024;828.9;3301.4;298.29%;838.357884;3300.51
623000;1024;830.51;3317.99;299.51%;838.805611;3317.45
624000;1024;834.14;3389.03;306.29%;862.29291;3388.12
625000;1024;835.28;3331.82;298.89%;854.284064;3331.22
626000;1024;834.99;3349.2;301.11%;850.683909;3348.66
627000;1024;835.46;3311.91;296.42%;856.156466;3311.32
628000;1024;837.39;3380.92;303.74%;858.032684;3380.39
629000;1024;834.67;3294.18;294.67%;843.672255;3293.63
630000;1024;839.15;3466.97;313.15%;885.026605;3466.46
631000;1024;837.98;3307.84;294.74%;852.530538;3306.86
632000;1024;845.92;3436.65;306.26%;889.686012;3436.15
633000;1024;841.5;3388.46;302.67%;865.925005;3387.95
634000;1024;854.23;3397.93;297.78%;867.521156;3397.48
635000;1024;845.81;3388.75;300.65%;866.422602;3388.26
636000;1024;847.46;3393.69;300.45%;869.940853;3393.04
637000;1024;848.77;3400.58;300.65%;878.420044;3400.07
638000;1024;850.84;3389.52;298.37%;879.489418;3388.96
639000;1024;853.01;3377.79;295.98%;859.290493;3377.26
640000;1024;853.85;3341.8;291.38%;865.900424;3341.34
641000;1024;854.87;3344.43;291.22%;864.750609;3343.92
642000;1024;853.76;3483.16;307.98%;902.465692;3482.57
643000;1024;855.89;3484.12;307.08%;884.131487;3483.62
644000;1024;859.18;3480.18;305.06%;885.059508;3479.66
645000;1024;856.84;3490.79;307.40%;906.635071;3490.24
646000;1024;863.71;3369.97;290.17%;863.697171;3369.38
647000;1024;864.49;3419.53;295.55%;876.181459;3419.06
648000;1024;863.14;3429.55;297.33%;877.966985;3429.04
649000;1024;861.45;3386.42;293.11%;867.264735;3385.97
650000;1024;867;3496.2;303.25%;890.922087;3495.64
651000;1024;868.13;3448;297.18%;878.736366;3447.51
652000;1024;867.57;3465.35;299.43%;873.282111;3464.76
653000;1024;868.6;3444.65;296.57%;882.874823;3444.12
654000;1024;873.31;3507.16;301.59%;908.625179;3506.61
655000;1024;879;3495.73;297.69%;893.210991;3495.1
656000;1024;874.71;3513.79;301.71%;897.020082;3513.31
657000;1024;875.71;3512;301.05%;888.907058;3511.48
658000;1024;876.89;3567.66;306.85%;902.842494;3567.1
659000;1024;876.14;3564.55;306.85%;923.980257;3564.04
660000;1024;880.25;3532.68;301.33%;899.70461;3532.09
661000;1024;893.04;3613.1;304.58%;925.791172;3612.56
662000;1024;888.16;3621.43;307.75%;913.916825;3620.96
663000;1024;883.67;3521.53;298.51%;904.437865;3521.05
664000;1024;886.85;3502.39;294.92%;901.883051;3501.94
665000;1024;888.87;3502.72;294.06%;900.722592;3502.2
666000;1024;885.78;3574.88;303.59%;921.560853;3524.29
667000;1024;890.17;3534.15;297.02%;901.35934;3533.69
668000;1024;890.49;3528.18;296.21%;900.616126;3527.65
669000;1024;890.74;3525.16;295.76%;901.18146;3524.65
670000;1024;891.24;3563.04;299.78%;908.668141;3562.41
671000;1024;891.81;3681.3;312.79%;917.267196;3680.82
672000;1024;895.25;3603.49;302.51%;902.727489;3602.92
673000;1024;898.69;3604.2;301.05%;929.169173;3603.68
674000;1024;909.76;3579.28;293.43%;917.852903;3578.72
675000;1024;898.32;3573.9;297.84%;922.505417;3573.32
676000;1024;904.46;3596.76;297.67%;935.236806;3596.25
677000;1024;906.46;3625.11;299.92%;935.337006;3624.62
678000;1024;902.15;3605.09;299.61%;925.28865;3604.57
679000;1024;903.76;3586.68;296.86%;923.561592;3586.22
680000;1024;908.61;3598.14;296.00%;918.03657;3597.68
681000;1024;909.68;3667.1;303.12%;922.307287;3666.54
682000;1024;910.17;3541.17;289.07%;916.49106;3540.7
683000;1024;909.28;3554.32;290.89%;917.414316;3553.83
684000;1024;914.7;3638.77;297.81%;924.743641;3638.2
685000;1024;909.53;3638.28;300.02%;922.892968;3637.73
686000;1024;916.66;3716.06;305.39%;946.694177;3715.21
687000;1024;921.73;3656.55;296.71%;951.210018;3656.09
688000;1024;916.8;3639.28;296.95%;946.188942;3638.71
689000;1024;919.83;3715.38;303.92%;951.615647;3714.88
690000;1024;915.5;3737;308.19%;946.025355;3736.54
691000;1024;925.95;3688.01;298.29%;942.25758;3687.51
692000;1024;925.69;3747.77;304.86%;983.3647;3708.53
693000;1024;920.06;3683.33;300.34%;936.289015;3682.79
694000;1024;927.26;3743.26;303.69%;960.514779;3742.78
695000;1024;925.26;3735.11;303.68%;966.875245;3734.49
696000;1024;924.21;3688.78;299.13%;947.97736;3688.26
697000;1024;929.43;3674.82;295.38%;942.21597;3674.29
698000;1024;931.01;3751.23;302.92%;959.039723;3750.62
699000;1024;931.63;3686.85;295.74%;943.731181;3686.38
700000;1024;938.58;3806.88;305.60%;960.227374;3806.37
701000;1024;932.9;3852.63;312.97%;951.542624;3852.17
702000;1024;932.84;3698.21;296.45%;948.0181;3697.64
703000;1024;935.63;3635.35;288.55%;949.325353;3634.8
704000;1024;937.5;3790.67;304.34%;969.110693;3790.19
705000;1024;939.46;3710.83;295.00%;945.444787;3710.35
706000;1024;944.53;3676.07;289.20%;948.122739;3675.57
707000;1024;941.77;3689.53;291.77%;947.437503;3689.06
708000;1024;943.69;3772.63;299.77%;999.7265;3744.02
709000;1024;944.96;3784.77;300.52%;974.124273;3784.31
710000;1024;949.92;3731.17;292.79%;948.067807;3730.7
711000;1024;946.57;3693.77;290.23%;956.428222;3693.26
712000;1024;947.19;3859.43;307.46%;985.730257;3858.96
713000;1024;949.06;3817.84;302.28%;975.930758;3817.31
714000;1024;950.43;3787.16;298.47%;981.910502;3786.66
715000;1024;950.39;3774.87;297.19%;960.801603;3774.41
716000;1024;954.7;3797.31;297.75%;965.333838;3796.8
717000;1024;955.25;3781.78;295.89%;969.072247;3781.29
718000;1024;965.93;3765.82;289.86%;960.633627;3765.37
719000;1024;961.33;3791.2;294.37%;980.606951;3790.75
720000;1024;969.03;3776.25;289.69%;964.891383;3775.74
721000;1024;964.97;3877.65;301.84%;991.866261;3877.2
722000;1024;962.11;3823.95;297.45%;974.714378;3823.36
723000;1024;966.7;3816.03;294.75%;978.612473;3815.54
724000;1024;964.41;3960.11;310.63%;973.945202;3959.61
725000;1024;972.86;3769.54;287.47%;965.664717;3768.92
726000;1024;970.42;3859.75;297.74%;980.429393;3859.19
727000;1024;968.33;3813.24;293.80%;980.961478;3812.77
728000;1024;970.3;3813.09;292.98%;976.180705;3812.53
729000;1024;969.94;3932.41;305.43%;1006.256783;3931.84
730000;1024;977.89;3903.63;299.19%;991.344045;3902.73
731000;1024;974.9;3847.96;294.70%;980.440158;3847.04
732000;1024;974.25;3861.27;296.33%;978.469639;3860.75
733000;1024;974.84;3898.03;299.86%;999.448805;3897.47
734000;1024;978.59;3939.18;302.54%;1006.935882;3938.6
735000;1024;978.84;3855.69;293.90%;980.81214;3855.2
736000;1024;981.69;3958.17;303.20%;1027.424598;3957.68
737000;1024;981.41;3992.81;306.84%;1031.355222;3992.29
738000;1024;978.84;3917.65;300.23%;988.906507;3917.04
739000;1024;986.31;3996.85;305.23%;1032.985969;3996.36
740000;1024;990.55;3969.53;300.74%;1011.237157;3969.04
741000;1024;989.8;3850.85;289.05%;986.83521;3850.25
742000;1024;987.68;3885.11;293.36%;991.237677;3884.57
743000;1024;991.67;3886.71;291.94%;990.132553;3886.23
744000;1024;991.83;3918.17;295.04%;1007.083882;3917.68
745000;1024;993.58;3904.45;292.97%;1003.631141;3903.86
746000;1024;990.81;3973.96;301.08%;1013.469577;3973.45
747000;1024;998.47;3854.7;286.06%;992.374667;3854.07
748000;1024;995.57;4043.68;306.17%;1046.603664;4043.18
749000;1024;995.07;4039.5;305.95%;1017.002432;4038.94
750000;1024;997.06;3960.13;297.18%;1023.758284;3959.61
751000;1024;1000.29;3964.38;296.32%;1018.271353;3963.85
752000;1024;1000.41;3926.48;292.49%;1003.605179;3925.93
753000;1024;1002.34;4073.61;306.41%;1056.875103;4073.15
754000;1024;1002.98;3991.91;298.00%;1022.915257;3991.47
755000;1024;1010.62;3987.05;294.52%;1011.143476;3986.59
756000;1024;1008.15;4093.67;306.06%;1030.233806;4093.15
757000;1024;1007.9;3957.21;292.62%;1008.321053;3956.68
758000;1024;1009.26;3916.21;288.03%;1011.537594;3915.64
759000;1024;1016.41;3943.77;288.01%;1014.428203;3943.31
760000;2048;1015.46;4039.37;297.79%;1017.039522;4038.72
761000;2048;1014.1;4211.13;315.26%;1038.393296;4210.49
762000;2048;1018.15;4248.64;317.29%;1066.288193;4247.94
763000;2048;1013.59;4112.24;305.71%;1032.602885;4111.43
764000;2048;1016.81;4132.31;306.40%;1034.302659;4131.58
765000;2048;1022.97;4272.5;317.66%;1055.875099;4271.84
766000;2048;1028.52;4297.53;317.84%;1076.705028;4296.81
767000;2048;1023.93;4099.27;300.35%;1026.419843;4098.61
768000;2048;1030.32;4120.25;299.90%;1032.548927;4119.27
769000;2048;1027.18;4227.17;311.53%;1035.50893;4226.53
770000;2048;1028.06;4148.99;303.57%;1035.884987;4148.3
771000;2048;1030.19;4174.81;305.25%;1034.53707;4174.12
772000;2048;1032.17;4152.29;302.29%;1036.992068;4151.57
773000;2048;1032.24;4164.96;303.49%;1036.372648;4164.22
774000;2048;1030.52;4256.75;313.07%;1036.725107;4256.01
775000;2048;1030.92;4177.19;305.19%;1044.165502;4176.21
776000;2048;1034.77;4164.27;302.43%;1041.507587;4163.55
777000;2048;1038.01;4174.09;302.12%;1049.982132;4173.35
778000;2048;1035.6;4113.54;297.21%;1039.451559;4112.77
779000;2048;1039.02;4249.18;308.96%;1051.808879;4248.49
780000;2048;1040.76;4215.91;305.08%;1052.418628;4215.24
781000;2048;1043.14;4354.27;317.42%;1068.699284;4353.62
782000;2048;1042;4216.98;304.70%;1054.449235;4216.28
783000;2048;1053.88;4248.72;303.15%;1047.749221;4248.07
784000;2048;1048.21;4228.16;303.37%;1058.923399;4227.28
785000;2048;1051.23;4264.32;305.65%;1059.748859;4263.52
786000;2048;1048.61;4216.89;302.14%;1059.619719;4216.11
787000;2048;1045.38;4281.44;309.56%;1059.388718;4280.74
788000;2048;1052.77;4254.59;304.13%;1063.900113;4253.95
789000;2048;1051.71;4248.19;303.93%;1066.221952;4247.48
790000;2048;1052.17;4252.14;304.13%;1065.270139;4251.46
791000;2048;1054.96;4311.75;308.71%;1087.153011;4311
792000;2048;1057.65;4298.31;306.40%;1076.117102;4297.64
793000;2048;1057.49;4262.95;303.12%;1067.047039;4262.29
794000;2048;1061.55;4286.51;303.80%;1086.941918;4285.75
795000;2048;1058.15;4277.58;304.25%;1068.790841;4276.8
796000;2048;1062.59;4212.12;296.40%;1062.52747;4211.4
797000;2048;1064.8;4289.59;302.85%;1069.08291;4288.86
798000;2048;1062.27;4389.17;313.19%;1070.14397;4388.08
799000;2048;1065.27;4282.35;302.00%;1076.251823;4281.68
800000;2048;1067.38;4305.24;303.35%;1078.275532;4304.6
801000;2048;1071.28;4339.23;305.05%;1075.588477;4338.38
802000;2048;1079.58;4319.42;300.10%;1077.383515;4318.71
803000;2048;1075.72;4250.43;295.12%;1071.119897;4249.67
804000;2048;1075.01;4340.2;303.74%;1078.923712;4339.51
805000;2048;1077.69;4433.22;311.36%;1087.886351;4432.47
806000;2048;1079.92;4385.18;306.07%;1110.632001;4384.52
807000;2048;1077.76;4339.63;302.65%;1088.382583;4338.84
808000;2048;1079.19;4355.13;303.56%;1103.628453;4354.32
809000;2048;1080.12;4427.96;309.95%;1100.056651;4427.23
810000;2048;1085.69;4428.32;307.88%;1085.3578;4427.13
811000;2048;1083.35;4307.34;297.59%;1085.612061;4306.62
812000;2048;1083.82;4423.92;308.18%;1127.613997;4423.18
813000;2048;1091.34;4354.71;299.02%;1106.411064;4354.09
814000;2048;1093.35;4348.28;297.70%;1083.570826;4347.65
815000;2048;1087.98;4307.97;295.96%;1094.87051;4307.19
816000;2048;1091.21;4357.43;299.32%;1088.86167;4356.75
817000;2048;1093.89;4363.33;298.88%;1090.386047;4362.56
818000;2048;1096;4499.87;310.57%;1147.935553;4499.13
819000;2048;1095.24;4447.69;306.09%;1096.810732;4447
820000;2048;1092.89;4419.93;304.43%;1101.587512;4419.19
821000;2048;1103.93;4422.42;300.61%;1100.66185;4421.37
822000;2048;1096.62;4453.48;306.11%;1118.492028;4452.76
823000;2048;1097.59;4465.55;306.85%;1122.606594;4464.81
824000;2048;1099.5;4476.86;307.17%;1109.398534;4475.97
825000;2048;1104.2;4342.57;293.28%;1099.699997;4341.69
826000;2048;1102.31;4559.76;313.65%;1126.894978;4559.03
827000;2048;1105.65;4450.76;302.55%;1104.092877;4449.94
828000;2048;1101.7;4424.14;301.57%;1108.734821;4423.43
829000;2048;1115.73;4405.79;294.88%;1110.487391;4404.93
830000;2048;1111.57;4382.27;294.24%;1111.188998;4381.3
831000;2048;1112.12;4576.06;311.47%;1171.207281;4575.41
832000;2048;1110.9;4546.13;309.23%;1146.89197;4545.4
833000;2048;1112.15;4474.39;302.32%;1117.790735;4473.73
834000;2048;1116.3;4511.26;304.13%;1123.089213;4510.35
835000;2048;1114.47;4485.38;302.47%;1123.676762;4484.56
836000;2048;1117.62;4414.11;294.96%;1114.455103;4413.4
837000;2048;1119.63;4513.67;303.14%;1127.178571;4512.75
838000;2048;1119.64;4539.03;305.40%;1129.659522;4538.26
839000;2048;1121.2;4584.55;308.90%;1177.236937;4583.73
840000;2048;1122.84;4402.66;292.10%;1118.465202;4401.94
841000;2048;1126.11;4629.08;311.07%;1149.240076;4628.37
842000;2048;1132.63;4498.49;297.17%;1129.119321;4497.8
843000;2048;1127.02;4433.19;293.36%;1126.567962;4432.26
844000;2048;1126.33;4477.94;297.57%;1130.774634;4477.31
845000;2048;1128.76;4570.12;304.88%;1152.42215;4569.43
846000;2048;1133.45;4521.28;298.90%;1142.791222;4520.48
847000;2048;1131.33;4482.19;296.19%;1128.189879;4481.39
848000;2048;1132.77;4474.09;294.97%;1120.830985;4473.38
849000;2048;1129.09;4618.67;309.06%;1153.931704;4617.88
850000;2048;1135.67;4601.66;305.19%;1136.254062;4600.89
851000;2048;1140.13;4563.04;300.22%;1138.401647;4562.35
852000;2048;1139.22;4542.26;298.72%;1140.136235;4541.61
853000;2048;1139.91;4681.26;310.67%;1201.264431;4680.61
854000;2048;1146.12;4619.25;303.03%;1152.729788;4618.62
855000;2048;1142.64;4620.68;304.39%;1155.9464;4619.6
856000;2048;1146.11;4542;296.30%;1136.423144;4541.29
857000;2048;1149.17;4657.29;305.27%;1158.134573;4656.54
858000;2048;1146.93;4642.96;304.82%;1152.724753;4642.25
859000;2048;1147.12;4662.75;306.47%;1161.853212;4662.01
860000;2048;1150.31;4595.27;299.48%;1152.27838;4594.18
861000;2048;1154.44;4657.23;303.42%;1153.989973;4656.44
862000;2048;1152.83;4612.41;300.09%;1154.712796;4611.71
863000;2048;1151.9;4609.49;300.16%;1158.947759;4608.81
864000;2048;1157.9;4797.3;314.31%;1211.448845;4796.57
865000;2048;1149.43;4737.56;312.17%;1191.838508;4736.86
866000;2048;1162.6;4606.97;296.26%;1151.19484;4606.29
867000;2048;1162.7;4605.63;296.12%;1145.76861;4604.48
868000;2048;1164.29;4590.43;294.27%;1160.175725;4589.71
869000;2048;1156.16;4647.45;301.97%;1167.197781;4646.68
870000;2048;1161.99;4655.95;300.69%;1167.319077;4655.22
871000;2048;1162.62;4683.36;302.83%;1165.579487;4682.6
872000;2048;1162.51;4702.62;304.52%;1185.664164;4701.91
873000;2048;1168.7;4710.41;303.05%;1179.681524;4709.59
874000;2048;1166.91;4794.97;310.91%;1210.817506;4794.2
875000;2048;1179.18;4654.6;294.73%;1194.442941;4653.8
876000;2048;1173.7;4735.7;303.48%;1185.731432;4734.94
877000;2048;1176.68;4775.55;305.85%;1215.858018;4774.78
878000;2048;1175.82;4744.71;303.52%;1205.476102;4744.03
879000;2048;1177.26;4632.28;293.48%;1172.106817;4631.57
880000;2048;1171.56;4639.29;295.99%;1172.725655;4638.39
881000;2048;1175.5;4726.79;302.11%;1182.968062;4726.08
882000;2048;1178.11;4734.98;301.91%;1194.419784;4734.34
883000;2048;1184.87;4669.54;294.10%;1164.284633;4668.86
884000;2048;1179.67;4678.49;296.59%;1178.174001;4677.79
885000;2048;1189.21;4665.47;292.32%;1165.672879;4664.78
886000;2048;1182.39;4785.14;304.70%;1221.963604;4784.41
887000;2048;1185.71;4739.18;299.69%;1185.263277;4738.53
888000;2048;1181.83;4685.16;296.43%;1185.51474;4684.04
889000;2048;1186.74;4900.95;312.98%;1250.872103;4900.26
890000;2048;1193.61;4833.6;304.96%;1218.690679;4832.84
891000;2048;1192.93;4838.98;305.64%;1218.346554;4838.3
892000;2048;1198.18;4872.01;306.62%;1221.424107;4871.33
893000;2048;1197.66;4798.07;300.62%;1209.640314;4797.22
894000;2048;1195.44;4761.14;298.28%;1206.828045;4760.4
895000;2048;1194.01;4772.7;299.72%;1197.111136;4772.02
896000;2048;1194.08;4687.08;292.53%;1188.380439;4686.34
897000;2048;1197.66;4788.78;299.84%;1211.789504;4788.05
898000;2048;1199.41;4855.41;304.82%;1231.023719;4854.69
899000;2048;1203.18;4901.68;307.39%;1226.035387;4900.92
900000;2048;1198.29;4801.4;300.69%;1201.647195;4800.62
901000;2048;1206.5;4942.98;309.70%;1232.109795;4942.23
902000;2048;1207.81;4812.56;298.45%;1204.468196;4811.79
903000;2048;1209.6;4911.36;306.03%;1237.713924;4910.61
904000;2048;1211.72;5110.85;321.78%;1260.95363;5110.09
905000;2048;1214.48;4870.15;301.01%;1243.872069;4869.4
906000;2048;1207.23;4836.7;300.64%;1208.46753;4835.67
907000;2048;1213.03;4845.83;299.48%;1222.111413;4845.09
908000;2048;1216.65;4840.8;297.88%;1211.826615;4840
909000;2048;1214.31;4848.69;299.30%;1220.293827;4847.92
910000;2048;1218.46;4897.98;301.98%;1260.422102;4897.19
911000;2048;1219.03;5002.04;310.33%;1229.163943;5001.24
912000;2048;1223.01;4888.06;299.67%;1217.667532;4887.23
913000;2048;1223.25;4908.33;301.25%;1229.801972;4907.62
914000;2048;1218.89;4939.09;305.21%;1239.557263;4938.43
915000;2048;1219.39;4867.78;299.20%;1220.633258;4867.13
916000;2048;1223.44;4792.79;291.75%;1221.360543;4792.07
917000;2048;1226.96;4853.77;295.59%;1219.658455;4853.02
918000;2048;1222.84;4987.22;307.84%;1256.092648;4986.52
919000;2048;1225.18;5051.19;312.28%;1226.879515;5050.48
920000;2048;1229.95;4905.63;298.85%;1237.997847;4904.9
921000;2048;1233.34;5042.89;308.88%;1290.75194;5042.19
922000;2048;1235.1;4936.78;299.71%;1230.135469;4936.03
923000;2048;1233.69;5034.56;308.09%;1260.767496;5033.84
924000;2048;1233.98;5034.28;307.97%;1268.674718;5033.53
925000;2048;1240.57;4921.44;296.71%;1236.296907;4920.62
926000;2048;1233.79;4949.48;301.16%;1234.421335;4948.77
927000;2048;1247.59;4967.82;298.19%;1272.970089;4967.04
928000;2048;1239.12;5050.14;307.56%;1271.909437;5049.44
929000;2048;1247.98;5010.59;301.50%;1277.039802;5009.95
930000;2048;1247.73;4902.45;292.91%;1238.632147;4901.75
931000;2048;1245.55;4894.24;292.94%;1237.295746;4893.54
932000;2048;1243.98;4980.21;300.34%;1259.391281;4979.44
933000;2048;1243.01;5102.04;310.46%;1260.392252;5101.38
934000;2048;1245.7;5026.25;303.49%;1255.74792;5025.52
935000;2048;1258.31;4919.34;290.95%;1249.040048;4918.63
936000;2048;1253.06;4999.96;299.02%;1254.543965;4999.19
937000;2048;1253.39;5030.66;301.36%;1267.837726;5029.77
938000;2048;1259.54;4946.28;292.71%;1244.979264;4945.63
939000;2048;1253.99;5058;303.35%;1288.282407;5057.3
940000;2048;1256.24;5006.64;298.54%;1260.297051;5005.91
941000;2048;1259.27;5135.4;307.81%;1288.802269;5134.7
