iterations;buffer size;without trace;with trace;overhead ratio;trace time;decode time
504000;1024;703.72;961.859;36.68%;716.799944;961.409
505000;1024;717.51;963.037;34.22%;721.808613;962.431
506000;1024;706.26;984.313;39.37%;718.454167;983.814
507000;1024;707.24;988.778;39.81%;732.107059;988.297
508000;1024;717.27;1371.13;91.16%;726.539534;1370.55
509000;1024;717.81;836.759;16.57%;731.898998;836.277
510000;1024;710.81;1000.18;40.71%;738.252109;999.602
511000;1024;712.42;1428.04;100.45%;736.55328;1427.58
512000;1024;713.4;1380.31;93.48%;742.671553;1379.68
513000;1024;723.45;1312.88;81.47%;722.329445;1312.39
514000;1024;723.03;1332.65;84.31%;743.09275;1331.63
515000;1024;720.24;853.147;18.45%;747.37013;852.69
516000;1024;716.71;1271.76;77.44%;754.209584;1271.24
517000;1024;722.01;1456.33;101.70%;754.558219;1455.75
518000;1024;731.81;1049.73;43.44%;769.966766;1049.29
519000;1024;731.14;1312.8;79.56%;741.520116;1312.31
520000;1024;732.79;991.5;35.30%;744.414917;990.951
521000;1024;732.16;1361.86;86.01%;755.770206;1361.3
522000;1024;736.86;1333.29;80.94%;742.022391;1332.84
523000;1024;737.67;1415.22;91.85%;774.440795;1414.69
524000;1024;740.7;989.734;33.62%;742.768565;989.278
525000;1024;740.2;1007.6;36.13%;751.754301;1007.11
526000;1024;732.74;995.654;35.88%;746.658352;995.19
527000;1024;735.64;1473.3;100.27%;762.43853;1472.8
528000;1024;746.77;1347.87;80.49%;748.282128;1347.41
529000;1024;747.57;1008.82;34.95%;752.572522;1008.33
530000;1024;747.18;1325.5;77.40%;753.576256;1324.93
531000;1024;739.96;1022.37;38.17%;763.851935;1021.79
532000;1024;748.94;1388.19;85.35%;760.651261;1387.7
533000;1024;750.84;1370.1;82.48%;761.492061;1369.2
534000;1024;747.84;1358.14;81.61%;768.956281;1357.65
535000;1024;746.66;1445.18;93.55%;766.337545;1444.33
536000;1024;752.19;1513.96;101.27%;787.316581;1513.52
537000;1024;755.25;1091.03;44.46%;799.486303;1090.36
538000;1024;752.57;1381.95;83.63%;758.124287;1381.4
539000;1024;757.55;1047.68;38.30%;773.501758;1047.22
540000;1024;762.8;1468.23;92.48%;790.806668;1467.76
541000;1024;755.55;1339.76;77.32%;771.500291;1339.23
542000;1024;765.46;1006.36;31.47%;778.74503;1005.91
543000;1024;756.51;1044.45;38.06%;776.995073;1043.97
544000;1024;756.53;979.904;29.53%;783.212883;978.977
545000;1024;767.42;1383.91;80.33%;773.217249;1383.37
546000;1024;773.33;1411.49;82.52%;769.957207;1411.01
547000;1024;776.95;1454.52;87.21%;779.071488;1453.98
548000;1024;774.84;1069.14;37.98%;782.0204;1068.68
549000;1024;777.26;1478.53;90.22%;798.585388;1477.69
550000;1024;771.59;1265.79;64.05%;798.020423;1265.15
551000;1024;778.38;1054.01;35.41%;780.902222;1053.55
552000;1024;778.99;1004.5;28.95%;786.17108;1003.95
553000;1024;777.23;1393.49;79.29%;794.752775;1392.94
554000;1024;774.41;1091.47;40.94%;825.168695;1090.99
555000;1024;778.15;1370.86;76.17%;797.578453;1370.37
556000;1024;783.26;1490.16;90.25%;804.942409;1489.7
557000;1024;784.62;1090.61;39.00%;807.603097;1090.1
558000;1024;781.55;1418.62;81.51%;796.948726;1418.12
559000;1024;785.47;1406.39;79.05%;797.916744;1405.92
560000;1024;787.4;1086.95;38.04%;794.435467;1086.48
561000;1024;787.03;1074.03;36.47%;796.369143;1073.56
562000;1024;786;1420.62;80.74%;795.292797;1420.01
563000;1024;792.29;1283.79;62.04%;810.050652;1283.21
564000;1024;796.71;1411.85;77.21%;792.811952;1411.34
565000;1024;790.07;907.492;14.86%;808.11213;906.996
566000;1024;801.67;1436.02;79.13%;803.392835;1435.55
567000;1024;788.37;1288.52;63.44%;810.704994;1288.02
568000;1024;800.55;1298.52;62.20%;814.315951;1297.97
569000;1024;802.59;1460.44;81.97%;819.423513;1459.86
570000;1024;804.69;1108.51;37.76%;822.65373;1107.97
571000;1024;803.01;1076.88;34.11%;808.37101;1076.39
572000;1024;799.6;1443.52;80.53%;806.482409;1442.95
573000;1024;798.17;1103.85;38.30%;820.229428;1102.87
574000;1024;806.09;1022.75;26.88%;828.555839;1022.27
575000;1024;810.28;1487.29;83.55%;819.167677;1486.83
576000;1024;807.68;1003.61;24.26%;814.202842;1003.13
577000;1024;800.7;1326.35;65.65%;814.059944;1325.84
578000;1024;812.17;1021.08;25.72%;826.221098;1020.59
579000;1024;812.98;999.464;22.94%;822.418563;998.947
580000;1024;815.25;1425.01;74.79%;815.75855;1424.46
581000;1024;809.68;1436.06;77.36%;818.382213;1435.58
582000;1024;809.03;1455.62;79.92%;833.537084;1455.05
583000;1024;818.48;1313.19;60.44%;817.528466;1312.74
584000;1024;833.18;1591.06;90.96%;843.940167;1590.58
585000;1024;814.17;1088.57;33.70%;828.681839;1088.03
586000;1024;816.71;1507.91;84.63%;844.937458;1507.43
587000;1024;818.98;1107.84;35.27%;839.702107;1107.34
588000;1024;821.82;939.006;14.26%;827.272314;938.545
589000;1024;829.75;1112.63;34.09%;841.369971;1112.12
590000;1024;831.76;1127.1;35.51%;851.232896;1126.51
591000;1024;825.06;1436.74;74.14%;837.255228;1436.27
592000;1024;836.8;1030.31;23.13%;837.811547;1029.76
593000;1024;839.12;1138.06;35.63%;864.565833;1137.53
594000;1024;841.56;1529.36;81.73%;846.696413;1528.9
595000;1024;835.51;1455.49;74.20%;847.121516;1454.84
596000;1024;836.56;1387.72;65.88%;858.577342;1387.27
597000;1024;835.95;955.184;14.26%;855.164582;954.706
598000;1024;835.83;1059.23;26.73%;846.22382;1058.67
599000;1024;838.63;1544.16;84.13%;849.35128;1543.33
600000;1024;844.19;1039.99;23.19%;851.852067;1039.5
601000;1024;851.34;1365.32;60.37%;857.453917;1364.82
602000;1024;838.17;1042.91;24.43%;851.780922;1042.4
603000;1024;846.88;1514.03;78.78%;868.360776;1513.43
604000;1024;850.8;1482.39;74.23%;851.738053;1481.84
605000;1024;854.63;1315.21;53.89%;852.647775;1314.74
606000;1024;843.87;1474.56;74.74%;870.374861;1474.05
607000;1024;846.21;1489.9;76.07%;870.844519;1489.29
608000;1024;856.35;1469.4;71.59%;868.601989;1468.92
609000;1024;859.37;1161.04;35.10%;862.35581;1160.49
610000;1024;860.82;1475.22;71.37%;864.510771;1474.73
611000;1024;851.14;1501.56;76.42%;867.363803;1501.11
612000;1024;863.31;1437.7;66.53%;867.089296;1437.21
613000;1024;864.96;1519.5;75.67%;862.539775;1518.89
614000;1024;857.72;1335.57;55.71%;866.133451;1334.98
615000;1024;868.58;1533.14;76.51%;875.003457;1532.68
616000;1024;873.67;1482;69.63%;875.40424;1481.48
617000;1024;871.92;1337.44;53.39%;876.380377;1336.93
618000;1024;863.3;1578.08;82.80%;878.460849;1577.62
619000;1024;873.27;1578.14;80.72%;876.552993;1577.26
620000;1024;869.28;1396.93;60.70%;869.885882;1396.34
621000;1024;868;1372.4;58.11%;884.314105;1371.94
622000;1024;867.04;1491.42;72.01%;884.25843;1490.41
623000;1024;870.12;1527.94;75.60%;890.48852;1527.4
624000;1024;881.3;1490.39;69.11%;883.11578;1489.83
625000;1024;883.35;1544.48;74.84%;886.836861;1543.99
626000;1024;873.33;1435.41;64.36%;891.700782;1434.94
627000;1024;877.04;1090.44;24.33%;906.089232;1089.57
628000;1024;878.29;1560.86;77.72%;888.044086;1560.32
629000;1024;888.53;1213.67;36.59%;912.011485;1213.21
630000;1024;887.27;1111.23;25.24%;900.153139;1110.78
631000;1024;882.62;1249.51;41.57%;906.855844;1248.99
632000;1024;881.39;1567.97;77.90%;903.759901;1567.42
633000;1024;897.75;1366.06;52.16%;891.353283;1365.6
634000;1024;893.22;1536.92;72.07%;904.618648;1536.3
635000;1024;890.21;1384.74;55.55%;899.420718;1384.24
636000;1024;889.79;1680.51;88.87%;927.303699;1680
637000;1024;889.31;1139.49;28.13%;903.403805;1138.87
638000;1024;897.65;1204.17;34.15%;915.739254;1203.67
639000;1024;902.44;1425.93;58.01%;906.271432;1425.04
640000;1024;903.05;1558.15;72.54%;901.437298;1557.65
641000;1024;899.21;1384.48;53.97%;913.722143;1383.97
642000;1024;906.95;1163.37;28.27%;915.70114;1162.85
643000;1024;911.6;1030.35;13.03%;921.029314;1029.82
644000;1024;907.7;1617.05;78.15%;919.946823;1616.53
645000;1024;901.95;1448.4;60.59%;926.223993;1447.85
646000;1024;903.58;1601.21;77.21%;908.464833;1600.75
647000;1024;911.51;1121.75;23.07%;910.705964;1121.24
648000;1024;915.91;1588.3;73.41%;933.209337;1587.69
649000;1024;909.24;1434.03;57.72%;915.088513;1433.54
650000;1024;921.53;1143.6;24.10%;934.608753;1143.09
651000;1024;910.1;1211.35;33.10%;931.811289;1210.88
652000;1024;922.09;1142.94;23.95%;942.054429;1142.44
653000;1024;915.97;1441.55;57.38%;913.766632;1440.84
654000;1024;921.19;1644.06;78.47%;953.394518;1643.44
655000;1024;915.92;1132.48;23.64%;932.392116;1131.91
656000;1024;916.46;1282.19;39.91%;961.650867;1281.71
657000;1024;915.85;1605.33;75.28%;926.013888;1604.72
658000;1024;918.54;1269.01;38.16%;930.042023;1268.45
659000;1024;921.72;1470.8;59.57%;934.826903;1470.25
660000;1024;930.06;1176.41;26.49%;973.804629;1175.84
661000;1024;933.47;1098.96;17.73%;984.96801;1098.42
662000;1024;927.5;1425.34;53.68%;933.330306;1424.78
663000;1024;938.68;1618.49;72.42%;937.271106;1618
664000;1024;934.88;1504.83;60.97%;929.576643;1504.28
665000;1024;941.6;1688.95;79.37%;970.942374;1688.38
666000;1024;931.85;1694.06;81.80%;935.933272;1693.55
667000;1024;938.16;1167.1;24.40%;968.695246;1166.41
668000;1024;930.21;1663.28;78.81%;948.765445;1662.69
669000;1024;940.06;1609.38;71.20%;945.981599;1608.76
670000;1024;946.65;1558.23;64.60%;946.948025;1557.72
671000;1024;944.56;1688;78.71%;974.478203;1687.52
672000;1024;946.78;1212.76;28.09%;969.784055;1212.26
673000;1024;946.84;1831.32;93.41%;966.825568;1830.72
674000;1024;939.06;1721.56;83.33%;960.22662;1721.02
675000;1024;951.95;1669.01;75.33%;982.803726;1668.51
676000;1024;946.98;1650.18;74.26%;967.401871;1649.65
677000;1024;953.09;1495.66;56.93%;943.788662;1495.13
678000;1024;948.32;1572.92;65.86%;965.449673;1572.46
679000;1024;946.92;1690.61;78.54%;973.435772;1689.97
680000;1024;965.01;1809.35;87.50%;979.581885;1808.88
681000;1024;955.4;1625.3;70.12%;968.405774;1624.84
682000;1024;954.57;1133.47;18.74%;955.123907;1132.89
683000;1024;949.73;1477.27;55.55%;957.34029;1476.75
684000;1024;967.24;1625.87;68.09%;956.672546;1625.32
685000;1024;953.56;1149.82;20.58%;959.500172;1149.36
686000;1024;954.37;1651.43;73.04%;966.275169;1650.87
687000;1024;966.24;1205.78;24.79%;1005.407351;1205.2
688000;1024;971.2;1534.61;58.01%;976.426501;1534.07
689000;1024;970.2;1176.12;21.22%;975.711336;1175.61
690000;1024;960.46;1749.28;82.13%;969.146356;1748.77
691000;1024;974.72;1641.52;68.41%;982.989801;1640.86
692000;1024;967.41;1214.03;25.49%;978.747305;1213.44
693000;1024;976.42;1214.79;24.41%;980.328494;1214.3
694000;1024;982.4;1614.1;64.30%;984.621106;1613.64
695000;1024;969.07;1173.96;21.14%;977.214852;1173.12
696000;1024;981.92;1649.24;67.96%;987.638991;1648.74
697000;1024;983.14;1665.08;69.36%;973.455852;1664.59
698000;1024;988.02;1235.65;25.06%;993.855322;1235.14
699000;1024;987.08;1706.43;72.88%;989.639967;1705.9
700000;1024;978.15;1253.05;28.10%;1002.452018;1252.52
701000;1024;983.83;1686.83;71.46%;981.417922;1686.33
702000;1024;995.88;1742.17;74.94%;1014.980309;1741.6
703000;1024;982.13;1714.02;74.52%;997.870879;1713.57
704000;1024;994.81;1608.04;61.64%;1015.636163;1607.52
705000;1024;985.21;1823.11;85.05%;994.232069;1822.56
706000;1024;989.84;1628.32;64.50%;1015.530492;1627.88
707000;1024;993.3;1596.02;60.68%;1007.805312;1595.36
708000;1024;995.59;1515.42;52.21%;989.37497;1514.85
709000;1024;1002.11;1580.75;57.74%;1015.097471;1580.29
710000;1024;1002.05;1502.81;49.97%;986.746423;1502.35
711000;1024;996.3;1532.61;53.83%;1005.384278;1532.11
712000;1024;1005.19;1303.52;29.68%;997.52358;1303.06
713000;1024;996.36;1239.8;24.43%;1016.029784;1239.31
714000;1024;1006.25;1555.86;54.62%;1012.389355;1555.37
715000;1024;1010.46;1238.49;22.57%;1012.706772;1237.94
716000;1024;1007.1;1556.29;54.53%;1009.688949;1555.77
717000;1024;1008.25;1548.71;53.60%;1012.673087;1547.77
718000;1024;1009.7;1674.88;65.88%;1018.154775;1674.31
719000;1024;1015.25;1824.54;79.71%;1021.945647;1823.98
720000;1024;1017.6;1584.19;55.68%;1021.415401;1583.71
721000;1024;1009.38;1128.09;11.76%;1016.967934;1127.48
722000;1024;1006.92;1571.04;56.02%;1022.208558;1570.55
723000;1024;1014.66;1631.3;60.77%;1023.225172;1630.82
724000;1024;1021.41;1544.63;51.23%;1014.122196;1544.06
725000;1024;1025.83;1255.41;22.38%;1039.767991;1254.96
726000;1024;1023.53;1236.85;20.84%;1015.119885;1236.29
727000;1024;1024.82;1275.84;24.49%;1032.925201;1275.35
728000;1024;1023.38;1614.05;57.72%;1033.830838;1613.51
729000;1024;1022.06;1291.11;26.32%;1037.781259;1290.53
730000;1024;1014.93;1696.97;67.20%;1029.369907;1696.52
731000;1024;1021.71;1742.8;70.58%;1037.103508;1742.35
732000;1024;1022.82;1720.1;68.17%;1020.175476;1719.53
733000;1024;1038.75;1769.63;70.36%;1044.084957;1769.12
734000;1024;1024.48;1576.72;53.90%;1028.050288;1576.08
735000;1024;1038.86;1812.75;74.49%;1025.168599;1812.16
736000;1024;1029.4;1736.03;68.64%;1030.445691;1735.45
737000;1024;1036.54;1680.57;62.13%;1039.057285;1679.92
738000;1024;1044.55;1607.34;53.88%;1036.161605;1606.68
739000;1024;1031.17;1730.02;67.77%;1047.652084;1729.51
740000;1024;1036.28;1688.3;62.92%;1039.929814;1687.81
741000;1024;1037.29;1573.91;51.73%;1036.126756;1573.35
742000;1024;1050.4;1701.1;61.95%;1044.272277;1700.59
743000;1024;1050.65;1730.64;64.72%;1041.891364;1730.16
744000;1024;1037.98;1794.97;72.93%;1050.342009;1794.46
745000;1024;1047.72;1599.39;52.65%;1043.360188;1598.83
746000;1024;1051.68;1649.04;56.80%;1052.952615;1648.48
747000;1024;1043.49;1741.71;66.91%;1057.102336;1741.22
748000;1024;1056.38;1775.24;68.05%;1063.545445;1774.73
749000;1024;1049.31;1226.75;16.91%;1042.650575;1226.22
750000;1024;1048.29;1760.67;67.96%;1046.49585;1760.16
751000;1024;1051.86;1905.22;81.13%;1095.270228;1904.68
752000;1024;1052.65;1306.02;24.07%;1068.335725;1305.44
753000;1024;1060.59;1385.56;30.64%;1052.917767;1384.96
754000;1024;1061.99;1299.33;22.35%;1070.268686;1298.76
755000;1024;1053.49;1713.28;62.63%;1066.94296;1712.72
756000;1024;1056.79;1815.94;71.84%;1079.702885;1815.48
757000;1024;1069.44;1254.36;17.29%;1055.069535;1253.9
758000;1024;1062.25;1314.27;23.73%;1075.501414;1313.72
759000;1024;1065;1738.3;63.22%;1058.056097;1737.84
760000;2048;1071.79;2118.71;97.68%;1070.48811;2118.02
761000;2048;1066.28;1454.01;36.36%;1062.49881;1453.37
762000;2048;1073.22;2157.82;101.06%;1079.875852;2157.12
763000;2048;1066.63;1502.68;40.88%;1083.589723;1501.9
764000;2048;1075.78;1490.69;38.57%;1102.183995;1490.05
765000;2048;1071.17;2316.21;116.23%;1108.60823;2315.42
766000;2048;1074.35;1491.87;38.86%;1083.02104;1491.08
767000;2048;1072.53;1500.11;39.87%;1084.23252;1499.4
768000;2048;1080.72;1507.89;39.53%;1083.060508;1507.18
769000;2048;1077.17;1478.8;37.29%;1080.663877;1478.04
770000;2048;1091.76;2200.8;101.58%;1083.800459;2200.12
771000;2048;1074.07;2331.54;117.08%;1104.446494;2330.83
772000;2048;1083.11;1530.53;41.31%;1093.061326;1529.89
773000;2048;1086.92;2169.88;99.64%;1086.30427;2169.12
774000;2048;1084.72;2193.6;102.23%;1098.599503;2192.8
775000;2048;1096.12;2225.21;103.01%;1104.582612;2224.51
776000;2048;1083.45;1552.99;43.34%;1123.098138;1552.26
777000;2048;1088.75;2219.05;103.82%;1126.942975;2218.32
778000;2048;1097.03;1536.39;40.05%;1128.948026;1535.66
779000;2048;1097.38;2285.65;108.28%;1102.953895;2284.86
780000;2048;1098.16;2230.42;103.11%;1092.678771;2229.71
781000;2048;1101.13;2275.69;106.67%;1116.488018;2274.98
782000;2048;1091.11;1577.59;44.59%;1145.151341;1576.87
783000;2048;1104.58;2328.12;110.77%;1133.977799;2327.33
784000;2048;1093.89;2091.26;91.18%;1095.344268;2090.46
785000;2048;1108.39;2148.02;93.80%;1098.57246;2146.93
786000;2048;1097.5;1546.46;40.91%;1114.253668;1545.82
787000;2048;1108.28;1561.41;40.89%;1128.694039;1560.78
788000;2048;1117.12;1541.18;37.96%;1148.802106;1540.51
789000;2048;1111.95;2377.64;113.83%;1150.303117;2376.97
790000;2048;1119.24;2265.51;102.42%;1138.618815;2264.84
791000;2048;1111.46;1525.93;37.29%;1120.388506;1525.16
792000;2048;1115.2;2171.78;94.74%;1126.463067;2171.16
793000;2048;1120.54;1555.38;38.81%;1130.292928;1554.6
794000;2048;1118.46;2300.93;105.72%;1142.061226;2300.3
795000;2048;1112.07;1551.88;39.55%;1128.495975;1551.22
796000;2048;1110.35;1579.82;42.28%;1146.288902;1579.11
797000;2048;1111.88;2175.64;95.67%;1122.763717;2174.88
798000;2048;1115.96;1544.88;38.44%;1129.437595;1544.04
799000;2048;1127.21;1527.4;35.50%;1116.13611;1526.64
800000;2048;1130.54;1812.59;60.33%;1100.485056;1811.86
801000;2048;1115.32;1571.41;40.89%;1140.785233;1570.75
802000;2048;1135.14;1582.29;39.39%;1133.416395;1581.52
803000;2048;1133.55;2294.74;102.44%;1152.257277;2294.04
804000;2048;1121.11;2209.13;97.05%;1129.401898;2208.4
805000;2048;1138.83;1506.66;32.30%;1124.852332;1505.93
806000;2048;1137.85;1556.08;36.76%;1134.339585;1555.38
807000;2048;1127.3;2348.6;108.34%;1137.841793;2347.94
808000;2048;1133.43;1561.34;37.75%;1140.514532;1560.51
809000;2048;1142.96;2268.44;98.47%;1123.96145;2267.69
810000;2048;1128.82;1715.34;51.96%;1131.573033;1714.56
811000;2048;1131.74;1598.57;41.25%;1156.50423;1597.87
812000;2048;1138.81;1533.29;34.64%;1131.322379;1532.56
813000;2048;1136.51;1539.14;35.43%;1130.772765;1538.44
814000;2048;1137.28;1557.99;36.99%;1133.702349;1557.29
815000;2048;1155.84;1559.09;34.89%;1144.335154;1558.29
816000;2048;1151.34;2189.87;90.20%;1149.881843;2189.19
817000;2048;1149.64;2202.93;91.62%;1150.075876;2202.07
818000;2048;1147.73;2241.69;95.32%;1151.101944;2240.99
819000;2048;1151.48;2204.35;91.44%;1162.251938;2203.56
820000;2048;1154.56;1562.05;35.29%;1135.534335;1561.32
821000;2048;1158.47;1573.82;35.85%;1150.840969;1573.07
822000;2048;1157.47;2231.34;92.78%;1148.280813;2230.68
823000;2048;1161.01;1568.62;35.11%;1143.036616;1568
824000;2048;1152.09;2242.03;94.61%;1147.672828;2241.29
825000;2048;1152.01;2207.64;91.63%;1156.016965;2206.94
826000;2048;1163.42;2219.18;90.75%;1136.272209;2218.41
827000;2048;1166.28;1571.9;34.78%;1156.121724;1571.2
828000;2048;1173.04;2270.37;93.55%;1163.331773;2269.69
829000;2048;1174.17;2181.62;85.80%;1164.17995;2180.89
830000;2048;1169.27;1612.64;37.92%;1189.537192;1611.9
831000;2048;1179.99;2318.13;96.45%;1214.172671;2317.47
832000;2048;1171.48;2218.15;89.35%;1166.472147;2217.36
833000;2048;1181.15;2184.47;84.94%;1174.456828;2183.73
834000;2048;1167.01;2197.69;88.32%;1179.945235;2197.01
835000;2048;1171.34;2319.46;98.02%;1173.4623;2318.67
836000;2048;1177.42;2313.64;96.50%;1196.540015;2312.83
837000;2048;1169.47;1649.99;41.09%;1189.414552;1649.21
838000;2048;1184.27;2371.27;100.23%;1181.262081;2370.53
839000;2048;1185.55;1632.38;37.69%;1198.305696;1631.42
840000;2048;1172.25;2375.54;102.65%;1196.542614;2374.73
841000;2048;1173.99;1609.99;37.14%;1197.908482;1609.29
842000;2048;1185.19;2303.02;94.32%;1179.883156;2302.23
843000;2048;1191.93;1669.37;40.06%;1230.322699;1668.57
844000;2048;1189.19;1603.84;34.87%;1182.766558;1603.1
845000;2048;1191.56;1631.98;36.96%;1197.213794;1631.15
846000;2048;1197.66;2257.39;88.48%;1175.702963;2256.64
847000;2048;1199.34;1611.14;34.34%;1186.86579;1610.03
848000;2048;1180.27;2297.72;94.68%;1194.311565;2296.91
849000;2048;1198.84;2291.68;91.16%;1189.901699;2290.93
850000;2048;1189.49;2391.46;101.05%;1219.732305;2390.67
851000;2048;1199.26;2415.91;101.45%;1232.497772;2415.2
852000;2048;1199.95;1634.29;36.20%;1195.526502;1633.39
853000;2048;1205.88;1677.74;39.13%;1222.1518;1677.1
854000;2048;1216.41;2369.2;94.77%;1221.333044;2368.54
855000;2048;1189.48;2427.52;104.08%;1191.506255;2426.81
856000;2048;1195.73;2273.07;90.10%;1195.331692;2272.36
857000;2048;1204.08;1702.21;41.37%;1239.578714;1701.53
858000;2048;1199.26;1629.08;35.84%;1193.121927;1628.3
859000;2048;1204.87;1633.2;35.55%;1215.371173;1632.5
860000;2048;1203.83;1681.71;39.70%;1215.850182;1681.02
861000;2048;1206.74;2271.31;88.22%;1184.290068;2270.54
862000;2048;1212.76;1650.69;36.11%;1217.649931;1650.04
863000;2048;1205.2;2353.31;95.26%;1221.13385;2352.18
864000;2048;1223.45;1670.21;36.52%;1220.417267;1669.52
865000;2048;1220.82;2460.47;101.54%;1218.700929;2459.8
866000;2048;1222.29;2410.39;97.20%;1228.807544;2409.71
867000;2048;1218.82;2314.95;89.93%;1241.467242;2314.23
868000;2048;1224.01;2272.31;85.64%;1214.936167;2271.6
869000;2048;1221.99;1667.73;36.48%;1222.330275;1667.05
870000;2048;1216.9;1680.93;38.13%;1224.623735;1680.09
871000;2048;1229.61;2326.53;89.21%;1225.480337;2325.8
872000;2048;1229.54;1630.13;32.58%;1215.24422;1628.94
873000;2048;1238.61;2444.93;97.39%;1244.460317;2444.17
874000;2048;1225.86;1682.77;37.27%;1245.554364;1682.04
875000;2048;1227.3;2435.53;98.45%;1244.69939;2434.4
876000;2048;1241.18;2401.01;93.45%;1247.007197;2400.24
877000;2048;1239.22;1671.2;34.86%;1246.121282;1670.44
878000;2048;1227.53;2422.09;97.31%;1229.814414;2421.36
879000;2048;1241.29;2403.81;93.65%;1216.104823;2403.11
880000;2048;1230.15;2284.49;85.71%;1229.31415;2283.43
881000;2048;1247.26;1687.22;35.27%;1241.962781;1686.49
882000;2048;1233.51;1654.45;34.13%;1226.61947;1653.35
883000;2048;1242.48;1723.54;38.72%;1292.130946;1722.78
884000;2048;1238.3;1703.44;37.56%;1240.966728;1702.59
885000;2048;1236.81;2338.01;89.04%;1217.702284;2337.37
886000;2048;1232.41;1680.18;36.33%;1248.599376;1679.38
887000;2048;1234.19;2318.92;87.89%;1236.710704;2318.25
888000;2048;1249.68;2338.71;87.14%;1241.344351;2337.99
889000;2048;1249.48;2437.28;95.06%;1266.110122;2436.58
890000;2048;1246.36;1720.35;38.03%;1250.720665;1719.63
891000;2048;1245.07;1688.37;35.60%;1230.415038;1687.65
892000;2048;1244.12;2491.17;100.24%;1277.05129;2490.43
893000;2048;1248.96;1768.67;41.61%;1267.262235;1767.92
894000;2048;1260.73;1757.02;39.37%;1274.754966;1756.35
895000;2048;1247.94;2377.4;90.51%;1239.80038;2376.7
896000;2048;1252.47;2347.46;87.43%;1255.91743;2346.79
897000;2048;1267.37;1707.68;34.74%;1268.844545;1706.94
898000;2048;1257.06;1677.73;33.46%;1265.525882;1676.97
899000;2048;1257.01;2035.67;61.95%;1277.869617;2034.85
900000;2048;1276.32;1762.89;38.12%;1293.045645;1762.1
901000;2048;1275.23;2473.45;93.96%;1291.47631;2472.32
902000;2048;1270.09;2511.11;97.71%;1279.971386;2510.28
903000;2048;1274.1;1741.9;36.72%;1269.896342;1741.22
904000;2048;1277.05;2353.94;84.33%;1275.848432;2353.25
905000;2048;1270.61;2465.59;94.05%;1266.235087;2464.89
906000;2048;1279.07;2425.04;89.59%;1274.870695;2424.25
907000;2048;1268.89;2493.9;96.54%;1255.806387;2493.02
908000;2048;1280.25;2492.66;94.70%;1291.050499;2492.01
909000;2048;1283.13;1762.9;37.39%;1296.026836;1762.22
910000;2048;1287.63;2465.18;91.45%;1316.10682;2464.02
911000;2048;1284.46;2520.41;96.22%;1306.873253;2519.77
912000;2048;1286.33;1736.33;34.98%;1317.459116;1735.58
913000;2048;1288.42;2498.19;93.90%;1319.150365;2497.53
914000;2048;1287.69;2508.6;94.81%;1288.330416;2507.91
915000;2048;1291.35;1727.49;33.77%;1265.382877;1726.84
916000;2048;1293.99;1744.14;34.79%;1279.346618;1743.34
917000;2048;1290.82;1781.65;38.02%;1282.122944;1780.95
918000;2048;1293.27;1742.74;34.75%;1292.095288;1741.99
919000;2048;1296.58;2441.59;88.31%;1294.538914;2440.82
920000;2048;1286.22;1776.3;38.10%;1315.183543;1775.53
921000;2048;1290.86;1800.83;39.51%;1323.728215;1800.11
922000;2048;1299.8;2509.54;93.07%;1289.36555;2508.51
923000;2048;1302.95;2514.53;92.99%;1292.013903;2513.79
924000;2048;1304.42;2554.72;95.85%;1326.067175;2554
925000;2048;1301.73;2594.33;99.30%;1333.512778;2593.61
926000;2048;1302.51;1838.96;41.19%;1326.417339;1838.24
927000;2048;1306.23;1770.85;35.57%;1298.994972;1770.1
928000;2048;1305.62;2610.09;99.91%;1330.139095;2609.32
929000;2048;1297.76;1786.4;37.65%;1316.552669;1785.66
930000;2048;1311.01;2638.62;101.27%;1371.534312;2637.96
931000;2048;1316.89;2583.49;96.18%;1294.728691;2582.79
932000;2048;1314.95;1786.25;35.84%;1306.716926;1785.51
933000;2048;1304.09;1780.9;36.56%;1315.286605;1780.21
934000;2048;1310.41;2360.33;80.12%;1346.246322;2359.58
935000;2048;1317.18;2699.84;104.97%;1361.86893;2699.05
936000;2048;1308.72;2650.95;102.56%;1327.987055;2650.21
937000;2048;1315.02;1830.62;39.21%;1354.439604;1829.82
938000;2048;1312.75;2490.89;89.75%;1317.40071;2490.21
939000;2048;1315.83;2568.67;95.21%;1325.240579;2567.99
940000;2048;1330.8;1784.37;34.08%;1305.279294;1783.65
941000;2048;1320.16;2570.3;94.70%;1335.804946;2569.68
942000;2048;1318.95;2444.26;85.32%;1310.304595;2443.6
943000;2048;1322.28;1784.62;34.97%;1319.616736;1783.72
944000;2048;1335.12;2572.45;92.68%;1307.566867;2571.7
945000;2048;1329.99;1776.73;33.59%;1304.472394;1776.03
946000;2048;1324.68;2458.1;85.56%;1333.430411;2457.39
947000;2048;1317.78;1804.71;36.95%;1325.78395;1803.67
948000;2048;1338.78;2494.76;86.35%;1307.125842;2494.09
949000;2048;1336.24;2529.28;89.28%;1324.08116;2528.55
950000;2048;1337.31;2649.69;98.14%;1333.999133;2648.94
951000;2048;1339.84;1787.64;33.42%;1324.93209;1786.93
952000;2048;1343.29;2443.9;81.93%;1330.731964;2443.24
953000;2048;1347.05;1813.07;34.60%;1349.13929;1812.02
